system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,first_gcn_training_epochs,nb_input_graphs,nb_node_features,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39194968064,2023_10_21_23_42_52_390175,167,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,50,1.0,1.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_43_21_642026,29.251851 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39227527168,2023_10_21_23_43_20_046379,171,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,50,1.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_43_49_406827,29.360448 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39212154880,2023_10_21_23_43_38_929376,175,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,50,1.5,1.0,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_44_08_682233,29.752857 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39204478976,2023_10_21_23_43_52_833421,179,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,50,1.5,1.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_44_22_567692,29.734271 total sec (00h 00m 29s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39214338048,2023_10_21_23_44_19_930481,183,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,0.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_45_17_124593,57.194112 total sec (00h 00m 57s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39027322880,2023_10_21_23_45_05_280003,187,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,0.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_46_01_967122,56.687119 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38696226816,2023_10_21_23_45_20_044493,191,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,0.5,1.5,10,8,16,20,3,128,152.5,0.9934065934065934,0.9879781420765027,0.9906849315068494,915.0,0.0,0.0,0.0,6.0,0,904,11,6,0.49398907103825135,2023_10_21_23_46_16_181528,56.137035 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38961278976,2023_10_21_23_46_14_323782,195,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.0,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_47_11_863146,57.539364 total sec (00h 00m 57s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38945374208,2023_10_21_23_46_59_865437,199,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.0,1.0,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_47_56_886063,57.020626 total sec (00h 00m 57s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,39141945344,2023_10_21_23_47_14_270604,203,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.0,1.5,10,8,16,20,3,128,170.0,0.9970059880239521,0.9794117647058823,0.9881305637982196,1020.0,0.125,0.5,0.2,6.0,3,999,21,3,0.7397058823529411,2023_10_21_23_48_11_351409,57.080805 total sec (00h 00m 57s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38919094272,2023_10_21_23_48_09_198182,207,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.5,0.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_49_06_710076,57.511894 total sec (00h 00m 57s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38906585088,2023_10_21_23_48_54_860098,211,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.5,1.0,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_49_51_287271,56.427173 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38923743232,2023_10_21_23_49_09_389734,215,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,16,100,1.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_50_05_940492,56.550758 total sec (00h 00m 56s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38970798080,2023_10_21_23_50_03_852813,219,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,0.5,0.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_50_35_289512,31.436699 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38965555200,2023_10_21_23_50_22_959295,223,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,0.5,1.0,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_50_54_394839,31.435544 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38911250432,2023_10_21_23_50_38_252438,227,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,0.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_51_09_247805,30.995367 total sec (00h 00m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38983835648,2023_10_21_23_51_08_148233,231,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.0,0.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_51_40_578491,32.430258 total sec (00h 00m 32s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38921228288,2023_10_21_23_51_26_467585,235,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.0,1.0,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_52_00_295480,33.827895 total sec (00h 00m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38674272256,2023_10_21_23_51_43_485717,239,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.0,1.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_52_17_385031,33.899314 total sec (00h 00m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38483521536,2023_10_21_23_52_15_667080,243,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.5,0.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_52_48_992601,33.325521 total sec (00h 00m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38518165504,2023_10_21_23_52_34_832884,247,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_53_06_916994,32.08411 total sec (00h 00m 32s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38539849728,2023_10_21_23_52_51_546013,251,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,50,1.5,1.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_53_23_277156,31.731143 total sec (00h 00m 31s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38542700544,2023_10_21_23_53_22_559953,255,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,0.5,0.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_54_23_889304,61.329351 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38547468288,2023_10_21_23_54_09_438987,259,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,0.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_55_10_463633,61.024646 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38538293248,2023_10_21_23_54_25_825439,263,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,0.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_55_27_014633,61.189194 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38570389504,2023_10_21_23_55_25_873907,267,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.0,0.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_56_27_875050,62.001143 total sec (00h 01m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38554677248,2023_10_21_23_56_12_802210,271,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.0,1.0,10,8,16,20,3,128,170.0,0.9967914438502674,0.9137254901960784,0.9534526854219949,1020.0,0.03296703296703297,0.5,0.061855670103092786,6.0,3,932,88,3,0.7068627450980393,2023_10_21_23_57_14_167597,61.365387 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38581841920,2023_10_21_23_56_30_039730,275,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.0,1.5,10,8,16,20,3,128,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_21_23_57_31_266931,61.227201 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38608986112,2023_10_21_23_57_29_783230,279,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_58_31_640879,61.857649 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38645555200,2023_10_21_23_58_16_295876,283,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.5,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_21_23_59_17_481852,61.185976 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38632198144,2023_10_21_23_58_33_929996,287,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/10_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_min-of-chunk-treshold-entropy_-s_none,node2vec,128,32,100,1.5,1.5,10,8,16,20,3,128,170.0,0.9941520467836257,1.0,0.9970674486803519,1020.0,0.0,0.0,0.0,6.0,0,1020,0,6,0.5,2023_10_21_23_59_35_822717,61.892721 total sec (00h 01m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38563360768,2023_10_21_23_59_35_824219,291,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,0.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_00_52_314615,76.490396 total sec (00h 01m 16s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38424260608,2023_10_22_00_00_33_356656,295,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,0.5,1.0,10,8,16,20,3,128,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_00_01_48_691215,75.334559 total sec (00h 01m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38459932672,2023_10_22_00_00_55_108502,299,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,0.5,1.5,10,8,16,20,3,128,170.83333333333334,0.9941804073714839,1.0,0.9970817120622568,1025.0,0.0,0.0,0.0,6.0,0,1025,0,6,0.5,2023_10_22_00_02_10_067846,74.959344 total sec (00h 01m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38426161152,2023_10_22_00_02_08_681755,303,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.0,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_03_22_938025,74.25627 total sec (00h 01m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38350958592,2023_10_22_00_03_04_301523,307,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.0,1.0,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_04_17_166690,72.865167 total sec (00h 01m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38351769600,2023_10_22_00_03_25_965559,311,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.0,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_04_38_184234,72.218675 total sec (00h 01m 12s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38327156736,2023_10_22_00_04_36_841751,315,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_05_46_946214,70.104463 total sec (00h 01m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38354255872,2023_10_22_00_05_28_513878,319,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.5,1.0,10,8,16,20,3,128,152.0,0.9934640522875817,1.0,0.9967213114754099,912.0,0.0,0.0,0.0,6.0,0,912,0,6,0.5,2023_10_22_00_06_38_346221,69.832343 total sec (00h 01m 09s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38334259200,2023_10_22_00_05_50_701034,323,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,50,1.5,1.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_07_00_211784,69.51075 total sec (00h 01m 09s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,38347149312,2023_10_22_00_06_57_779112,327,first-gcn-pipeline,/home/onyr/code/phdtrack/mem2graph/data/14_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_none,node2vec,128,16,100,0.5,0.5,10,8,16,20,3,128,151.83333333333334,0.9934569247546347,1.0,0.9967177242888402,911.0,0.0,0.0,0.0,6.0,0,911,0,6,0.5,2023_10_22_00_09_12_869616,135.090504 total sec (00h 02m 15s)
