system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,pipeline_name,start_time,random_seed,index,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53294178304,PipelineNames.FirstGCNPipeline,2023_10_17_11_56_55_327416,42,136,16,64,50,1.5,1.0,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_12_57_44_961389,3649.633973 total sec (01h 00m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52742930432,PipelineNames.FirstGCNPipeline,2023_10_17_11_15_46_640535,42,134,16,64,50,1.5,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_12_57_46_995183,6120.354648 total sec (01h 42m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52665540608,PipelineNames.FirstGCNPipeline,2023_10_17_11_15_49_306235,42,135,16,64,50,1.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_12_57_52_074318,6122.768083 total sec (01h 42m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53237747712,PipelineNames.FirstGCNPipeline,2023_10_17_11_59_46_576831,42,138,16,64,50,1.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_13_39_19_980858,5973.404027 total sec (01h 39m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53253074944,PipelineNames.FirstGCNPipeline,2023_10_17_11_59_51_419994,42,139,16,64,50,1.5,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_13_39_25_201725,5973.781731 total sec (01h 39m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52636065792,PipelineNames.FirstGCNPipeline,2023_10_17_13_39_19_985271,42,144,128,16,20,0.5,0.5,10,4,226.6,0.9994675186368477,0.9663871726978523,0.9826490165283076,13596.0,0.10392156862745099,0.8833333333333333,0.18596491228070178,60.0,53,13139,457,7,0.9248602530155928,2023_10_17_13_46_05_125755,405.140484 total sec (00h 06m 45s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52685590528,PipelineNames.FirstGCNPipeline,2023_10_17_13_39_25_206369,42,145,128,16,20,0.5,0.5,10,16,226.6,0.9990184975462438,0.9732274198293616,0.9859543236094036,13596.0,0.11435523114355231,0.7833333333333333,0.19957537154989385,60.0,47,13232,364,13,0.8782803765813474,2023_10_17_13_46_09_240345,404.033976 total sec (00h 06m 44s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52410626048,PipelineNames.FirstGCNPipeline,2023_10_17_13_46_05_131887,42,146,128,16,20,0.5,0.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_13_54_21_795740,496.663853 total sec (00h 08m 16s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52444155904,PipelineNames.FirstGCNPipeline,2023_10_17_13_46_09_245503,42,147,128,16,20,0.5,0.5,20,16,226.6,0.999075215782984,0.9535157399235069,0.9757639620653319,13596.0,0.07058823529411765,0.8,0.12972972972972974,60.0,48,12964,632,12,0.8767578699617534,2023_10_17_13_54_28_381835,499.136332 total sec (00h 08m 19s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53311508480,PipelineNames.FirstGCNPipeline,2023_10_17_12_57_42_938965,42,140,16,64,50,1.5,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_13_57_24_544221,3581.605256 total sec (00h 59m 41s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53327110144,PipelineNames.FirstGCNPipeline,2023_10_17_12_57_44_966001,42,141,16,64,50,1.5,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_13_57_26_686162,3581.720161 total sec (00h 59m 41s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52219301888,PipelineNames.FirstGCNPipeline,2023_10_17_13_54_21_800949,42,148,128,16,20,0.5,1.0,10,4,226.6,0.998136692256093,0.9849955869373345,0.9915226002295191,13596.0,0.14644351464435146,0.5833333333333334,0.23411371237458192,60.0,35,13392,204,25,0.7841644601353339,2023_10_17_14_01_29_125949,427.325 total sec (00h 07m 07s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52175876096,PipelineNames.FirstGCNPipeline,2023_10_17_13_54_28_386966,42,149,128,16,20,0.5,1.0,10,16,226.6,0.9962450301870123,0.995219182112386,0.9957318419309736,13596.0,0.12162162162162163,0.15,0.13432835820895522,60.0,9,13531,65,51,0.572609591056193,2023_10_17_14_01_34_311274,425.924308 total sec (00h 07m 05s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51971620864,PipelineNames.FirstGCNPipeline,2023_10_17_13_57_24_549178,42,150,128,16,20,0.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_08_18_421016,653.871838 total sec (00h 10m 53s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51915075584,PipelineNames.FirstGCNPipeline,2023_10_17_13_57_26_690441,42,151,128,16,20,0.5,1.0,20,16,226.6,0.9996940960538391,0.9614592527213887,0.9802039592081583,13596.0,0.09655172413793103,0.9333333333333333,0.175,60.0,56,13072,524,4,0.947396293027361,2023_10_17_14_08_25_104274,658.413833 total sec (00h 10m 58s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52372836352,PipelineNames.FirstGCNPipeline,2023_10_17_14_01_29_131033,42,152,128,16,20,0.5,1.5,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_12_28_158056,659.027023 total sec (00h 10m 59s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52336398336,PipelineNames.FirstGCNPipeline,2023_10_17_14_01_34_316169,42,153,128,16,20,0.5,1.5,10,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_12_40_404107,666.087938 total sec (00h 11m 06s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52384464896,PipelineNames.FirstGCNPipeline,2023_10_17_14_08_18_428483,42,154,128,16,20,0.5,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_22_12_704985,834.276502 total sec (00h 13m 54s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52438036480,PipelineNames.FirstGCNPipeline,2023_10_17_14_08_25_111965,42,155,128,16,20,0.5,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_22_17_275588,832.163623 total sec (00h 13m 52s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52387676160,PipelineNames.FirstGCNPipeline,2023_10_17_14_12_28_165846,42,156,128,16,20,1.0,0.5,10,4,226.6,0.9997719844949456,0.9674904383642248,0.9833663514372221,13596.0,0.11422845691382766,0.95,0.2039355992844365,60.0,57,13154,442,3,0.9587452191821124,2023_10_17_14_24_28_625949,720.460103 total sec (00h 12m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52456734720,PipelineNames.FirstGCNPipeline,2023_10_17_14_12_40_411674,42,157,128,16,20,1.0,0.5,10,16,226.6,0.9990197556929573,0.9744777875845837,0.986596172462581,13596.0,0.11928934010152284,0.7833333333333333,0.20704845814977973,60.0,47,13249,347,13,0.8789055604589585,2023_10_17_14_24_38_432623,718.020949 total sec (00h 11m 58s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52095528960,PipelineNames.FirstGCNPipeline,2023_10_17_14_24_28_633378,42,160,128,16,20,1.0,1.0,10,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_36_05_770707,697.137329 total sec (00h 11m 37s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52051304448,PipelineNames.FirstGCNPipeline,2023_10_17_14_24_38_440298,42,161,128,16,20,1.0,1.0,10,16,226.6,0.997526051428143,0.978670197116799,0.9880081678113978,13596.0,0.08517350157728706,0.45,0.14323607427055704,60.0,27,13306,290,33,0.7143350985583995,2023_10_17_14_36_20_242028,701.80173 total sec (00h 11m 41s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52271108096,PipelineNames.FirstGCNPipeline,2023_10_17_14_22_12_712646,42,158,128,16,20,1.0,0.5,20,4,226.6,0.9983313106796117,0.9680788467196234,0.9829723674383868,13596.0,0.08050847457627118,0.6333333333333333,0.14285714285714285,60.0,38,13162,434,22,0.8007060900264783,2023_10_17_14_36_28_104098,855.391452 total sec (00h 14m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52253102080,PipelineNames.FirstGCNPipeline,2023_10_17_14_22_17_282345,42,159,128,16,20,1.0,0.5,20,16,226.6,0.9993177683444512,0.9696234186525449,0.9842466776168433,13596.0,0.10991379310344827,0.85,0.1946564885496183,60.0,51,13183,413,9,0.9098117093262724,2023_10_17_14_36_32_067680,854.785335 total sec (00h 14m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52172083200,PipelineNames.FirstGCNPipeline,2023_10_17_14_36_28_112746,42,164,128,16,20,1.0,1.5,10,4,226.6,0.9994695764188831,0.9701382759635186,0.9845855260702422,13596.0,0.11546840958605664,0.8833333333333333,0.20423892100192678,60.0,53,13190,406,7,0.926735804648426,2023_10_17_14_48_14_207050,706.094304 total sec (00h 11m 46s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52159639552,PipelineNames.FirstGCNPipeline,2023_10_17_14_36_32_075654,42,165,128,16,20,1.0,1.5,10,16,226.6,0.9983532934131737,0.9810238305383936,0.9896127021813326,13596.0,0.12837837837837837,0.6333333333333333,0.2134831460674157,60.0,38,13338,258,22,0.8071785819358634,2023_10_17_14_48_21_111646,709.035992 total sec (00h 11m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52140793856,PipelineNames.FirstGCNPipeline,2023_10_17_14_36_05_779078,42,162,128,16,20,1.0,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_50_21_034918,855.25584 total sec (00h 14m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,52217339904,PipelineNames.FirstGCNPipeline,2023_10_17_14_36_20_249340,42,163,128,16,20,1.0,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_14_50_40_260707,860.011367 total sec (00h 14m 20s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53346615296,PipelineNames.FirstGCNPipeline,2023_10_17_12_57_46_999537,42,142,16,64,50,1.5,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_01_37_472213,7430.472676 total sec (02h 03m 50s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,53340209152,PipelineNames.FirstGCNPipeline,2023_10_17_12_57_52_078544,42,143,16,64,50,1.5,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_01_41_954987,7429.876443 total sec (02h 03m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51818840064,PipelineNames.FirstGCNPipeline,2023_10_17_14_48_14_215308,42,166,128,16,20,1.0,1.5,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_02_49_426642,875.211334 total sec (00h 14m 35s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51631525888,PipelineNames.FirstGCNPipeline,2023_10_17_14_50_21_043043,42,168,128,16,20,1.5,0.5,10,4,226.6,0.9962436473447742,0.9948514268902618,0.9955470503808928,13596.0,0.11392405063291139,0.15,0.12949640287769784,60.0,9,13526,70,51,0.5724257134451309,2023_10_17_15_02_51_408829,750.365786 total sec (00h 12m 30s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51715690496,PipelineNames.FirstGCNPipeline,2023_10_17_14_48_21_120685,42,167,128,16,20,1.0,1.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_02_55_004569,873.883884 total sec (00h 14m 33s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,51616759808,PipelineNames.FirstGCNPipeline,2023_10_17_14_50_40_268542,42,169,128,16,20,1.5,0.5,10,16,226.6,0.9985728235559228,0.9777875845837011,0.9880709056449515,13596.0,0.119533527696793,0.6833333333333333,0.20347394540942926,60.0,41,13294,302,19,0.8305604589585172,2023_10_17_15_03_08_868296,748.599754 total sec (00h 12m 28s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49589972992,PipelineNames.FirstGCNPipeline,2023_10_17_15_02_51_420850,42,173,128,16,20,1.5,1.0,10,16,226.6,0.999316161385913,0.9673433362753752,0.9830698508801436,13596.0,0.10303030303030303,0.85,0.18378378378378377,60.0,51,13152,444,9,0.9086716681376877,2023_10_17_15_14_52_066691,720.645841 total sec (00h 12m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49402011648,PipelineNames.FirstGCNPipeline,2023_10_17_15_02_49_434488,42,172,128,16,20,1.5,1.0,10,4,226.6,0.9987129987129987,0.9702853780523684,0.9842939750046634,13596.0,0.09619686800894854,0.7166666666666667,0.16962524654832348,60.0,43,13192,404,17,0.8434760223595176,2023_10_17_15_14_53_903542,724.469054 total sec (00h 12m 04s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49641742336,PipelineNames.FirstGCNPipeline,2023_10_17_15_01_37_483542,42,170,128,16,20,1.5,0.5,20,4,226.6,0.9984171251978593,0.9742571344513092,0.9861891821464469,13596.0,0.10025706940874037,0.65,0.17371937639198218,60.0,39,13246,350,21,0.8121285672256545,2023_10_17_15_16_28_707092,891.22355 total sec (00h 14m 51s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49654865920,PipelineNames.FirstGCNPipeline,2023_10_17_15_01_41_961997,42,171,128,16,20,1.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_16_31_698939,889.736942 total sec (00h 14m 49s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49616830464,PipelineNames.FirstGCNPipeline,2023_10_17_15_02_55_011817,42,174,128,16,20,1.5,1.0,20,4,226.6,0.9990202728163389,0.9749926448955575,0.9868602270612321,13596.0,0.12144702842377261,0.7833333333333333,0.21029082774049218,60.0,47,13256,340,13,0.8791629891144453,2023_10_17_15_17_30_266804,875.254987 total sec (00h 14m 35s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49664077824,PipelineNames.FirstGCNPipeline,2023_10_17_15_03_08_875612,42,175,128,16,20,1.5,1.0,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_17_50_030020,881.154408 total sec (00h 14m 41s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49597116416,PipelineNames.FirstGCNPipeline,2023_10_17_15_14_52_079499,42,176,128,16,20,1.5,1.5,10,4,226.6,0.9986361569934838,0.9694027655192704,0.9838023438083154,13596.0,0.09170305676855896,0.7,0.16216216216216217,60.0,42,13180,416,18,0.8347013827596351,2023_10_17_15_24_30_255395,578.175896 total sec (00h 09m 38s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49629396992,PipelineNames.FirstGCNPipeline,2023_10_17_15_14_53_915612,42,177,128,16,20,1.5,1.5,10,16,226.6,0.9995359987626634,0.9506472491909385,0.974478832887247,13596.0,0.07448275862068965,0.9,0.1375796178343949,60.0,54,12925,671,6,0.9253236245954692,2023_10_17_15_24_32_276776,578.361164 total sec (00h 09m 38s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49378496512,PipelineNames.FirstGCNPipeline,2023_10_17_15_16_28_715021,42,178,128,16,20,1.5,1.5,20,4,226.6,0.9975484733675062,0.9876434245366285,0.9925712384965075,13596.0,0.13846153846153847,0.45,0.21176470588235297,60.0,27,13428,168,33,0.7188217122683143,2023_10_17_15_26_55_942101,627.22708 total sec (00h 10m 27s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49391403008,PipelineNames.FirstGCNPipeline,2023_10_17_15_16_31_707810,42,179,128,16,20,1.5,1.5,20,16,226.6,0.9990921470721743,0.9713150926743159,0.9850078317296934,13596.0,0.1095890410958904,0.8,0.19277108433734938,60.0,48,13206,390,12,0.885657546337158,2023_10_17_15_26_58_641192,626.933382 total sec (00h 10m 26s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49525387264,PipelineNames.FirstGCNPipeline,2023_10_17_15_17_30_274559,42,180,128,16,50,0.5,0.5,10,4,226.6,0.9996265033241204,0.9842600764930862,0.9918837786754623,13596.0,0.20446096654275092,0.9166666666666666,0.3343465045592705,60.0,55,13382,214,5,0.9504633715798764,2023_10_17_15_36_15_787207,1125.512648 total sec (00h 18m 45s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49557651456,PipelineNames.FirstGCNPipeline,2023_10_17_15_17_50_037681,42,181,128,16,50,0.5,0.5,10,16,226.6,0.9998472816127062,0.963077375698735,0.981117937958939,13596.0,0.10357142857142858,0.9666666666666667,0.1870967741935484,60.0,58,13094,502,2,0.964872021182701,2023_10_17_15_36_32_991279,1122.953598 total sec (00h 18m 42s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49361559552,PipelineNames.FirstGCNPipeline,2023_10_17_15_26_55_946576,42,184,128,16,50,0.5,1.0,10,4,226.6,0.9989550679205852,0.9844071785819358,0.9916277691338815,13596.0,0.17829457364341086,0.7666666666666667,0.289308176100629,60.0,46,13384,212,14,0.8755369226243012,2023_10_17_15_44_06_944761,1030.998185 total sec (00h 17m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49365286912,PipelineNames.FirstGCNPipeline,2023_10_17_15_26_58_645855,42,185,128,16,50,0.5,1.0,10,16,226.6,0.9997723996661861,0.9692556634304207,0.9842775516301303,13596.0,0.12,0.95,0.2130841121495327,60.0,57,13178,418,3,0.9596278317152104,2023_10_17_15_44_08_129109,1029.483254 total sec (00h 17m 09s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49441521664,PipelineNames.FirstGCNPipeline,2023_10_17_15_24_30_260467,42,182,128,16,50,0.5,0.5,20,4,226.6,0.9993209597102761,0.9741835834068844,0.9865921787709497,13596.0,0.12686567164179105,0.85,0.22077922077922077,60.0,51,13245,351,9,0.9120917917034422,2023_10_17_15_45_40_746782,1270.486315 total sec (00h 21m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49477652480,PipelineNames.FirstGCNPipeline,2023_10_17_15_24_32_281722,42,183,128,16,50,0.5,0.5,20,16,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_45_47_660387,1275.378665 total sec (00h 21m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49398034432,PipelineNames.FirstGCNPipeline,2023_10_17_15_36_15_792221,42,186,128,16,50,0.5,1.0,20,4,226.6,0.9956063268892794,1.0,0.9977983267283135,13596.0,0.0,0.0,0.0,60.0,0,13596,0,60,0.5,2023_10_17_15_57_08_450355,1252.658134 total sec (00h 20m 52s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,49393696768,PipelineNames.FirstGCNPipeline,2023_10_17_15_36_32_996553,42,187,128,16,50,0.5,1.0,20,16,226.6,0.9991729945116908,0.9774933804060018,0.9882142989924526,13596.0,0.13802816901408452,0.8166666666666667,0.23614457831325303,60.0,49,13290,306,11,0.8970800235363342,2023_10_17_15_57_28_664180,1255.667627 total sec (00h 20m 55s)
